disease,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,Energy,yellow_ratio,skewness_x,skewness_y,kurtosis_x,kurtosis_y
9,28.24330139,39.18000793,14.47520447,51.18495264,69.27313611,28.50023014,129.0286147,0.981502469,0.731299969,4.809468515,0.674445008,0.009675887,-0.110632167,0.133639545,2.165108047,2.235754175
5,52.20632935,69.3525238,32.03086853,56.0922155,71.36809218,36.58528907,281.7933766,0.963863036,0.473966589,8.5640256,0.39573206,0.009679711,0.080686638,-0.224130786,2.250209823,2.280328134
9,56.5259552,76.75878906,33.53845215,61.32910303,80.99087105,37.86613801,140.4174897,0.98563056,0.54983129,7.560665659,0.429446077,0.009681537,0.051693195,4.52E-05,2.239231805,2.331861151
5,46.00975037,58.64561462,30.44020081,57.51983258,70.65295337,40.45487056,350.0411889,0.955989405,0.528616815,7.906549954,0.455226588,0.009686649,-0.53077599,-0.304999301,2.564432807,2.291166472
1,42.74734497,51.10144043,27.60949707,61.89408621,72.46146959,42.07141839,184.3589924,0.978666002,0.629613489,6.428261237,0.568478947,0.009697685,-0.253325394,-0.135666134,2.239187167,2.134496013
9,53.91844177,69.90336609,33.52937317,61.93803645,78.0429404,41.15006528,130.9632692,0.986156542,0.576587442,7.493648251,0.441894158,0.009699321,0.333728539,-0.153119651,2.353030287,2.034084725
1,37.72109985,44.32374573,24.9510498,53.18411266,58.73848921,35.13482137,176.0506315,0.969894861,0.557784846,7.624370025,0.455129594,0.009706295,-0.989994922,-0.472440036,3.491785623,2.247200135
3,42.71469116,45.21672058,28.84140015,64.77057681,68.45860353,47.49924212,249.3669562,0.970211498,0.617272953,6.650492741,0.551999153,0.009707881,-0.17973689,-0.735757581,2.021724731,2.531879849
5,24.30722046,33.69506836,11.59941101,46.89871998,61.86547214,23.53455891,102.0584858,0.981572462,0.753107529,4.433874031,0.691927559,0.00971246,0.251018293,0.084329683,2.266951259,2.359590835
9,57.67706299,77.74211121,27.1051178,60.44212024,79.06426652,31.13696864,176.249914,0.980779134,0.49779057,8.213873253,0.412004492,0.009723372,0.168003959,-0.216001004,2.105667857,2.116111228
0,42.28060913,48.02763367,17.69599915,59.66910451,66.80819474,27.61956883,110.5226908,0.984613511,0.651623622,6.131899913,0.552948328,0.009736686,-0.364943577,0.078791402,2.529596826,1.976042971
6,28.92897034,34.51509094,20.94471741,52.38104,60.08185196,39.14190966,235.578695,0.961615572,0.694235199,5.418588473,0.655639043,0.009743371,0.189645897,0.250448848,2.178146855,2.122640676
5,59.57707214,78.68339539,38.43370056,63.63364467,82.34879849,41.20242691,179.4756343,0.982587056,0.524977402,7.730686728,0.428652891,0.009764717,-0.137468028,0.019101089,1.974629148,2.054514161
9,40.2130127,55.1268158,21.18792725,50.3235628,65.92580857,28.99013996,148.7337133,0.976887092,0.578212566,7.095966279,0.48382798,0.009783909,0.271963076,-0.186749965,2.167377427,2.047451519
0,26.31460571,32.08625793,16.79928589,48.2853908,56.94301894,34.29027997,105.760164,0.980130632,0.730175522,4.914074568,0.665994296,0.009806184,0.405648524,0.034708167,2.778316394,2.10896325
3,20.08924866,28.86048889,17.16595459,44.72346246,62.77809924,37.74708901,91.22294217,0.984675645,0.807136251,3.541148565,0.755989079,0.00981379,-0.013227264,-0.085202862,2.077113571,2.07508757
5,58.31227112,72.97128296,36.75402832,61.53476884,74.8474853,41.8040511,268.3759812,0.969924035,0.481188692,8.394044718,0.410782306,0.009814189,-0.105481448,-0.051419141,1.976926452,2.152325303
3,66.16749573,79.85820007,42.50891113,60.4357307,69.65211134,41.83267429,161.4492713,0.979913933,0.439834483,9.038307131,0.334259399,0.009838334,0.013541236,0.013606394,2.034001604,2.01302535
0,51.32472229,59.79100037,34.40328979,57.05290773,63.84448664,38.5115468,189.8964032,0.972432064,0.516395832,8.081581146,0.417584456,0.009844084,0.09484357,-0.032378754,2.11141776,1.99310913
9,42.30740356,62.23686218,15.53215027,50.97210634,68.78175627,24.21300847,159.3849805,0.976047852,0.524496553,7.981696872,0.432430352,0.009846861,0.15396591,-0.25585949,2.057297343,2.184660828
4,36.43740845,48.21998596,22.01255798,54.35758455,70.21608901,34.21365381,162.3452512,0.978377441,0.649115924,6.00403237,0.581966013,0.009852217,0.134330272,-0.150696801,2.052059304,2.136400957
5,57.75730896,85.56169128,45.40019226,56.82772667,79.66889207,45.54359094,217.1244933,0.976847852,0.451634855,8.811512344,0.360691746,0.009856409,0.182426612,-0.18739976,2.168290927,2.088441214
3,27.79916382,36.40794373,20.96157837,52.38340187,66.37525502,39.44239784,144.6803769,0.979229261,0.73977766,4.658472511,0.678231165,0.009856856,0.2312462,-0.057919324,2.476209917,1.974250691
3,27.79916382,36.40794373,20.96157837,52.38340187,66.37525502,39.44239784,144.6803769,0.979229261,0.73977766,4.658472511,0.678231165,0.009856856,0.2312462,-0.057919324,2.476209917,1.974250691
3,20.79039001,28.48912048,14.88253784,45.87594888,61.96672817,33.52508056,116.6994603,0.97986547,0.80153288,3.658191466,0.751148847,0.009871105,-0.098506244,0.239512608,2.168708795,2.263345429
3,24.0637207,32.15708923,15.6103363,48.65215979,63.92436467,32.63686349,138.685599,0.977657798,0.770791046,4.183481966,0.713309319,0.009871458,0.02910745,-0.022201578,2.058365499,2.360513935
3,41.96391296,55.84567261,31.52206421,63.10413844,81.02630406,47.61450081,149.6182385,0.985452748,0.668161275,5.831478327,0.588110617,0.009887394,0.038619789,0.171406308,2.239412238,2.124216597
9,45.18928528,65.17430115,21.44781494,52.66673569,69.49460257,28.1510322,110.8691081,0.984171623,0.528685619,8.055942414,0.408838156,0.009888567,-0.104014994,0.106903772,2.047046388,2.278949673
5,9.794754028,11.82647705,6.326187134,33.56693839,40.0350933,21.79655931,61.1571347,0.976470164,0.901095286,1.882770412,0.878682611,0.009890307,0.242905445,-0.140036775,2.045318165,2.449980171
4,38.01132202,50.25195313,27.43141174,54.81785018,68.54200134,39.93986525,178.6355249,0.975999859,0.615282786,6.614533775,0.557822422,0.009901389,0.128397943,-0.029643424,2.013575457,2.226150221
3,74.17678833,77.83137512,37.91363525,70.85314645,74.30085667,42.07115997,365.4689996,0.961537419,0.400129815,9.829562704,0.304905216,0.009913614,-0.045838881,0.082658199,2.143106273,1.967371649
4,51.45574951,60.32237244,42.74964905,66.68302451,75.36983139,61.7380218,371.6131609,0.962925681,0.544531573,7.740011351,0.461002624,0.009916455,-0.015430138,-0.478939342,1.968720553,2.516004865
0,61.8717041,73.32691956,42.3106842,66.06411557,77.47633746,46.72153478,184.5494191,0.981352043,0.530787926,7.667137748,0.428661978,0.009922374,0.05485741,-0.081991347,2.117602998,2.068764097
9,40.22601318,58.12559509,17.23881531,48.26070152,61.99886705,27.66663473,148.1531227,0.973929,0.515276724,8.306224862,0.397464694,0.009928136,-0.195006274,-0.087894012,2.061194187,1.949785473
9,50.25715637,68.94445801,20.98231506,52.84878347,67.46348498,28.32689915,142.6364777,0.978774464,0.485550595,8.581797022,0.367205792,0.009928173,-0.096741825,-0.226218566,2.108389572,2.0548106
5,26.22567749,33.82670593,18.59759521,49.72802345,62.92885762,36.41795551,143.4222178,0.977074102,0.736369837,4.698657866,0.683500582,0.009929349,-0.305527129,-0.096027258,2.640093509,2.058094983
5,43.32092285,60.53820801,27.23805237,54.70226424,73.53742851,34.31750722,120.3847136,0.984918821,0.596748155,6.830135346,0.495820202,0.009953502,-0.062767279,0.155979824,2.134465446,2.182666701
9,36.68292236,50.49443054,17.41241455,47.6477876,60.24318115,26.90018784,115.9498922,0.97882651,0.552729484,7.711318476,0.44326587,0.00995797,0.209160045,0.033717019,1.987308378,1.894439742
4,41.55317688,52.43400574,23.07170105,55.29767477,67.20781926,32.79937193,178.2564684,0.974847655,0.584076731,7.018032225,0.51520739,0.009960009,0.349580434,-0.03203832,2.477092687,2.240009155
9,42.58935547,57.41470337,16.58399963,57.00418701,72.05028613,29.24190927,131.0901415,0.982923343,0.581917044,7.190188296,0.491836874,0.009972702,0.096704691,-0.049832561,2.219861527,2.102641339
3,20.02790833,31.72111511,14.48703003,40.12328945,61.08026269,29.51350352,101.2433047,0.980556904,0.77141453,4.094780887,0.716854092,0.00998004,0.070416185,-0.128028863,2.027764432,1.982655032
5,31.77775574,45.87936401,18.75605774,53.36833203,75.10318141,32.16016576,160.4623573,0.980158753,0.699542065,5.294262637,0.637245644,0.009988842,0.013148374,0.007750812,2.392711568,2.62511969
9,44.80105591,61.09086609,25.19491577,56.4976277,73.53703028,34.86107467,200.0565246,0.975433023,0.547573217,7.769332647,0.454348424,0.009997973,0.241058682,-0.101561153,2.163312161,2.122895771
5,24.8821106,30.51982117,16.83804321,48.21811918,57.45583688,32.93610994,191.309955,0.964332637,0.743466452,4.562889929,0.69769548,0.010000649,0.407338597,0.078368494,2.399468855,2.027981129
5,36.38342285,55.41722107,22.53733826,51.36728662,75.66609777,32.74569898,235.8552421,0.970561416,0.618984488,6.412419791,0.549269103,0.010009633,-0.094543419,-0.25844179,2.176080924,2.187029029
9,44.27159119,61.51504517,25.41821289,53.48238546,70.89228378,33.4286814,196.5198038,0.973712552,0.540331966,7.818323332,0.438625877,0.010009846,0.180623893,-0.032100653,2.111241155,2.083471761
5,45.38874817,59.06365967,26.91598511,56.20789804,68.86767278,36.38433098,262.4794101,0.964252175,0.533645484,7.741927796,0.467678504,0.010013149,-0.087210007,0.11132116,2.091991618,2.128763004
6,34.82054138,43.38085938,18.08934021,53.57838052,64.65405019,33.22380099,289.6397094,0.956226593,0.645413968,6.160838051,0.597175591,0.010014047,-0.034638768,-0.17739938,2.085540823,2.105761254
5,37.67048645,51.13008118,28.68051147,54.95608365,72.08596354,42.41959351,244.0427663,0.969635415,0.624038574,6.390289075,0.552574346,0.010024953,-0.089954319,-0.043209573,2.210252973,2.157406376
5,42.04118347,54.54452515,13.22242737,62.50466436,79.95280286,23.28888254,203.6290712,0.97791611,0.648975339,6.055284098,0.577433654,0.010041994,0.204715561,-0.149172377,2.006481228,2.17000487
0,43.5771637,48.6519928,22.70440674,56.90388306,62.62908618,32.58823373,207.0158765,0.968420868,0.575681348,7.234370664,0.49877309,0.010042303,0.140156871,0.196807851,2.124948677,2.203248637
9,45.35044861,67.22106934,17.79669189,55.78658093,75.71376981,27.44915374,131.9518243,0.983654044,0.543132642,7.792764824,0.44430764,0.010075164,-0.010681823,-0.110694389,2.084590631,2.241509097
3,46.10217285,51.25280762,25.89189148,59.7878395,64.76379171,38.94600148,341.9755629,0.952551199,0.520422391,8.208268643,0.431858089,0.010080782,-0.191433498,0.18941444,2.161920206,2.241502496
9,44.01826477,57.06001282,25.82554626,60.51571339,77.14341884,36.27498307,163.4516231,0.982012202,0.618923299,6.611692434,0.525721262,0.010088683,0.266128042,-0.136393716,2.573142562,2.059665924
9,47.45506287,63.00210571,30.11303711,55.32649117,69.991102,37.21467802,182.1524505,0.976023246,0.520292704,8.111081932,0.426961947,0.010105721,0.33014376,-0.196857852,2.177703054,2.036333967
0,19.30989075,22.75889587,9.901977539,45.06140109,52.33814646,25.15306545,105.2717466,0.976147602,0.815979209,3.44590226,0.767156953,0.010110047,-0.186942543,-0.202368011,2.852657635,2.381984662
3,17.49159241,23.69122314,11.62393188,42.7507423,56.88396376,29.11863526,102.3788053,0.979044186,0.83385899,3.125093894,0.789914547,0.010116732,-0.024008624,-0.01858797,2.086151969,2.403367072
3,43.74023438,45.00088501,20.36187744,61.58658686,61.73777421,32.93862241,188.2732788,0.97196065,0.592214706,7.024980613,0.519778218,0.010131951,-0.159673869,0.027306842,2.291857281,2.246105279
5,40.72845459,53.45645142,30.99334717,57.85616931,73.33068962,45.37059434,270.3483473,0.968357862,0.602019775,6.819155946,0.536791937,0.010139832,0.090685041,0.057002634,2.490298352,2.519760027
4,48.78326416,61.08078003,34.32106018,58.64384909,71.36757239,43.44566891,200.7352905,0.975686369,0.540597856,7.694040702,0.46492299,0.010145611,-0.027195287,0.107563701,1.999163964,2.093915572
5,29.97012329,40.70211792,18.254776,52.47230097,69.24186739,32.19966705,173.9997081,0.97573234,0.718852784,4.996179431,0.65638832,0.010156867,-0.198800123,-0.424650114,2.497682436,2.201850114
0,42.76667786,59.80529785,45.13955688,46.05801436,57.20433197,43.04689762,219.8269682,0.958898089,0.44612046,8.983169166,0.352882173,0.010159496,0.033625638,-0.084312944,2.324349484,1.989226012
4,51.75299072,65.15856934,27.59651184,63.20087385,78.06119584,35.4430484,181.1293377,0.980768179,0.559393098,7.311453719,0.483279536,0.010165049,-0.294341316,-0.178182022,2.210738858,2.179673581
1,48.02232361,56.849823,31.8671875,67.28516978,79.49587963,46.47802904,205.6744412,0.980169768,0.628741586,6.317080541,0.571887076,0.010174109,-0.052627751,-0.05955623,2.092555921,2.286758036
9,40.20300293,55.49172974,15.42797852,48.57666646,62.86856677,23.98990357,127.0598472,0.977933873,0.549166641,7.621171665,0.44597955,0.010180561,-0.070227956,-0.145320243,2.128239598,2.060034206
5,39.07398987,54.55755615,22.8603363,54.29376231,71.00875681,35.14266462,321.2227665,0.957591406,0.551950539,7.663782246,0.481302845,0.010187315,0.107138969,-0.429843119,2.338692787,2.24073069
6,36.48539734,49.01753235,22.3216095,54.16000257,67.44728832,38.27055145,381.2406641,0.946852043,0.58176007,7.27636086,0.524153183,0.010192007,0.063996595,-0.187629136,2.097900938,2.21211138
3,57.70497131,54.84260559,29.76036072,73.62802668,70.74231319,40.6985901,167.2735474,0.981924703,0.595568104,6.873564174,0.511253883,0.010217698,0.143172387,0.173585372,2.282799303,2.198787604
3,32.57064819,35.77687073,17.64343262,53.82670775,57.32021776,32.08827283,153.5178241,0.972836342,0.647674647,6.154799216,0.564277903,0.010219549,-0.076422499,-0.07529137,2.216675436,2.38003703
9,32.88726807,46.54664612,25.0526123,54.07915645,71.19452994,40.88738781,200.2158793,0.974255671,0.654208897,6.123875494,0.590373212,0.010225976,-0.158477529,-0.064600005,2.067378834,1.97510427
5,52.23509216,70.9929657,39.53518677,60.19916196,80.49639579,46.40114313,180.1590397,0.9817694,0.561969812,7.246371371,0.468101298,0.010231993,-0.327055804,0.03689489,2.165884471,1.997735166
4,39.64631653,50.80116272,22.22825623,57.68697746,72.46383396,34.39475252,205.2361534,0.974604233,0.616068543,6.567661481,0.542271722,0.010234231,0.043576912,0.036816845,2.445803005,2.258972588
3,19.69813538,18.84967041,13.21104431,48.65082266,46.70631448,33.81033923,174.5767096,0.958517707,0.810803417,3.450570167,0.773030135,0.010237228,-0.218632579,0.281997674,2.590220017,2.138344498
6,37.56593323,46.296875,25.9940033,55.22034209,65.15891313,40.76101267,308.3593451,0.956156548,0.604795029,6.80820588,0.556177347,0.010248663,0.114440857,-0.083347454,2.118640522,2.092101225
3,23.26118469,28.08895874,14.13146973,51.07927516,60.79507085,32.47326247,120.6225722,0.979781699,0.800683388,3.63620106,0.759528783,0.010255148,-0.186383111,-0.078864853,2.086183038,2.000529364
3,19.19676208,23.28657532,12.45378113,46.34382799,54.78527878,31.15688275,117.3932694,0.976099683,0.818160789,3.363094086,0.778721373,0.010289991,0.317070333,0.216368998,2.238857077,2.325369813
5,14.95558167,25.42486572,9.399581909,37.48223654,55.31445365,26.05856744,242.4067203,0.943239964,0.770739425,4.282628131,0.721241272,0.010292839,-0.159303725,-0.245086061,2.155124476,1.938542191
3,17.05383301,20.45222473,11.19287109,43.8356211,51.3860354,29.43017438,77.31427279,0.982217484,0.84341195,2.922488796,0.810321443,0.01030711,0.046929709,0.17979604,2.145338129,2.33554725
5,30.71591187,42.74708557,18.70088196,50.71619764,67.07714899,33.76465732,231.0804391,0.965860953,0.645316699,6.242883699,0.57267038,0.010308793,0.179034166,0.12684664,2.290964894,2.38241656
3,38.73040771,44.9944458,22.81567383,58.39594252,65.17225686,39.02198902,267.1508115,0.962823115,0.614846047,6.748236775,0.550819128,0.010313091,-0.361800988,-0.219074434,2.21303212,2.035890412
3,19.01376343,20.71939087,10.62896729,46.52345547,50.60552945,27.80515395,106.4924825,0.975571369,0.824086495,3.239659693,0.784641578,0.010320532,0.193097549,-0.121852914,2.187373864,2.219546323
3,45.27888489,47.14057922,28.89936829,56.9761846,58.95132298,39.57610076,396.4792054,0.936242429,0.504942138,8.288478408,0.430381038,0.010331497,0.08738753,-0.002406633,2.11974118,2.309533078
5,54.72375488,66.27909851,35.73045349,65.16097537,76.71088081,45.74396837,370.3185382,0.961732865,0.520207796,8.02949181,0.455998552,0.010340127,-0.098371288,-0.153837948,2.348415585,2.275612375
5,49.29226685,64.64709473,27.70420837,56.56887291,71.05981569,35.68322559,307.9699398,0.960341002,0.485840727,8.557486505,0.405841764,0.010346722,0.295214184,-0.301934613,2.234048109,1.995179973
6,36.95179749,43.62562561,25.94241333,58.27683157,67.14093632,43.32644665,316.2779913,0.958514104,0.650206239,6.11678913,0.604023219,0.010362694,-0.078730636,-0.281062738,2.312551037,2.212264775
9,30.79949951,39.31608582,15.35827637,52.69343252,65.12788549,28.94317681,73.94533869,0.988634269,0.726813393,4.882834072,0.661886511,0.010380435,0.161269216,0.193231239,2.126584373,2.446194978
9,49.48321533,69.17048645,30.93484497,54.03949078,70.87836279,35.76565311,235.9586602,0.968787409,0.481520042,8.642028821,0.372945902,0.010384336,-0.190025755,-0.382776288,2.170356285,2.179468238
0,37.43545532,52.37312317,37.95306396,45.32974096,59.52454249,44.088491,206.2817656,0.963605084,0.535445887,7.599185588,0.45644853,0.010386689,0.03042799,-0.161853325,2.183440744,2.224856684
5,30.15368652,40.73564148,16.77970886,53.34867321,68.84460033,32.18711522,164.098952,0.977035081,0.710044192,5.168198627,0.654592242,0.010401107,-0.114114031,0.029707321,2.327626292,2.600747949
9,35.76329041,47.06925964,22.83589172,52.40467084,65.01827918,36.22737752,128.6683497,0.980735756,0.619533716,6.656137458,0.543401802,0.010409217,0.192035173,-0.092113461,2.029714814,1.907948913
0,54.39022827,58.66697693,31.54533386,67.63728673,71.92956815,40.13749473,179.0641529,0.979880665,0.589453453,6.852333008,0.510521303,0.010409794,0.059512007,-0.130365472,2.037229067,2.057232415
3,15.40591431,19.47789001,12.10493469,43.04323549,53.18125037,33.85869031,66.23154078,0.985607923,0.865111951,2.595313924,0.827946664,0.01041539,0.287742755,0.166552601,2.276146653,2.120967499
0,44.95887756,56.94389343,42.05943298,54.21503868,63.10063135,46.91863521,234.7161054,0.965402136,0.519409396,7.97887865,0.43940495,0.010444606,-0.03939099,-0.047754998,2.333267646,2.024007975
3,23.07792664,22.92770386,14.82855225,50.26154966,49.86948779,33.02960256,120.485612,0.973938977,0.789821911,3.801478968,0.748886293,0.010465303,0.12304233,-0.06067621,2.479974988,1.919304416
0,60.75317383,72.01167297,29.90950012,64.08559932,74.70786408,33.07103926,129.7843623,0.985384572,0.514750783,7.977371875,0.416879394,0.01047341,-0.010881581,-0.135224677,2.21644815,2.119837429
5,32.25408936,43.282547,25.00871277,48.94954761,62.17641737,38.17829068,228.3144204,0.962635261,0.610099732,6.676834443,0.545720763,0.010477152,-0.319461997,0.13790817,2.223708781,2.507154495
9,29.891922,43.758255,21.65483093,48.11777154,61.58688879,34.2236893,231.9651675,0.960114107,0.596701839,6.995169133,0.531742831,0.010479676,0.137764645,-0.097734376,2.09459819,2.326963175
5,39.29859924,56.73010254,26.55796814,51.64923601,69.1235857,36.57913654,240.9570206,0.966016832,0.553387331,7.562405928,0.481695926,0.010480715,-0.15841376,-0.048926898,2.214953028,1.962333427
6,32.89537048,43.05908203,18.20129395,53.01691981,65.78513169,32.88181122,275.017375,0.959172566,0.645844069,6.204114457,0.595905271,0.010483322,0.104041691,-0.036420319,1.886329555,2.145859893
3,59.09631348,64.85469055,42.41899109,65.31021392,69.47145748,50.19181012,294.0764899,0.965918482,0.460154727,8.983216277,0.386385527,0.010497383,-0.219045331,-0.183264346,2.141413775,2.047525562
1,53.62910461,56.10195923,28.40979004,59.45546378,60.84323121,35.18508901,173.8217931,0.973478783,0.489151218,8.670400595,0.381208075,0.010499596,0.110109646,-0.198161484,2.161776108,1.80816041
9,38.33354187,52.3430481,26.98777771,53.29151067,68.83869518,37.147882,185.6503826,0.97447299,0.58038981,7.202791263,0.495713671,0.010506353,0.338879263,0.144507613,2.224041108,2.245195848
5,62.75337219,80.12289429,26.49887085,63.80243812,79.45819357,29.36067686,171.1583307,0.981784572,0.495765135,7.978080144,0.403934246,0.010516083,-0.033306477,-0.190792314,2.155284877,2.222816417
1,38.64060974,51.52919006,32.63270569,48.61851514,60.86493879,41.26258942,203.6394084,0.96566255,0.539043554,7.801179025,0.448453634,0.010519308,-0.223818642,-0.030327076,2.193927908,2.335788179
3,41.50878906,48.39802551,26.30323792,58.66111999,65.25194076,41.75320235,268.3434879,0.963094525,0.555619725,7.677348422,0.472312753,0.010529028,0.242463756,-0.073073953,2.063933836,2.060654719
3,29.96124268,39.33184814,21.71507263,52.88684376,67.04554965,39.14521137,133.4951349,0.981200977,0.714184233,5.144511047,0.644786709,0.010533943,0.128390325,-0.003648249,2.345239865,2.060445883
3,29.62181091,41.14564514,20.52966309,51.72146831,70.28727595,36.44402679,138.9920347,0.981165297,0.729623502,4.824510573,0.665212083,0.010537647,-0.059085822,0.166287594,2.061365486,2.117989672
9,41.08630371,50.34544373,23.06585693,58.57164842,70.53374291,34.00451804,158.3630709,0.979860819,0.632376507,6.301373211,0.568119058,0.01054114,0.036229434,-0.119992245,2.052541578,2.255077339
9,45.92289734,60.52279663,31.42501831,56.20245731,71.00557568,39.88934997,125.3697752,0.984126833,0.574294315,7.284719803,0.476947971,0.010544576,0.078911244,-0.355489819,2.098385848,2.275844465
3,36.170578,39.06089783,25.40464783,60.68182367,64.15246874,43.48647443,164.6835964,0.977579614,0.691835805,5.391990018,0.63986962,0.01054463,0.170606864,0.94534541,2.153115361,4.344286337
3,23.83334351,35.17518616,19.04498291,44.46288162,63.09212983,34.82209147,89.96452996,0.98468133,0.751700074,4.380481291,0.693850728,0.01054656,0.236655573,0.078516669,2.107456968,2.039915114
9,45.52204895,60.215271,24.09648132,56.36358542,71.5792366,31.92618414,139.5917065,0.982003053,0.578356266,7.155828108,0.484072592,0.010548596,0.221484199,-0.172091124,2.448603359,2.092313415
5,55.35043335,78.32958984,35.32260132,57.12531946,76.87102287,40.92907229,335.031558,0.961980248,0.438751532,9.19391107,0.365749403,0.010578126,-0.186580554,-0.282345805,2.119157941,2.139865072
0,58.79367065,67.68597412,37.67774963,67.57168096,77.62216023,43.46707826,142.1923854,0.985755211,0.573239782,7.041077574,0.475251019,0.010606009,-0.101923272,-0.464901754,2.138635544,2.337346772
5,51.02470398,70.46583557,42.75144958,64.06677827,86.70080504,54.24432461,246.2176648,0.978740463,0.56943467,7.163357665,0.479545748,0.010644196,-0.079277984,-0.169294312,2.063761901,2.060419782
5,51.15629578,62.54888916,33.45423889,64.36743997,77.32558315,44.43744519,266.3851488,0.972462525,0.565382745,7.233159886,0.497043103,0.010659805,-0.12399636,-0.132717008,2.022195776,2.250304596
9,20.27609253,24.18914795,14.10902405,47.09667771,53.6612596,32.64871185,144.0267314,0.970296134,0.799190013,3.649594222,0.772005664,0.010660107,-0.023879487,-0.03187025,2.004375578,2.127045792
5,50.35067749,58.72531128,31.45326233,63.1208266,71.98635237,41.99152922,350.2105801,0.959470132,0.546951161,7.597029029,0.479335746,0.01066562,-0.044950455,0.269436909,2.300131938,1.906536633
5,46.05545044,59.37277222,30.92645264,56.2374691,68.66235526,39.01612589,204.214749,0.972715543,0.536412489,7.674669162,0.462622694,0.010671395,0.000911818,-0.158858847,2.001723878,2.253823021
5,50.83807373,69.90327454,33.09181213,56.5683717,73.72077325,38.96779586,341.3603394,0.958590311,0.478329405,8.57855817,0.399804556,0.010673161,-0.167795095,0.058884406,2.030763428,2.034750715
5,48.8041687,65.84751892,39.18493652,60.01346217,79.00292918,48.73440452,201.2605006,0.979252374,0.566891093,7.297278023,0.471337969,0.010681478,0.163520657,-0.309382986,2.005268815,2.306034493
0,59.81195068,70.06283569,28.70384216,71.24186328,82.76283052,36.05992286,119.5025886,0.98904778,0.595527796,6.794996679,0.495010502,0.010684747,-0.052291666,-0.014665514,2.133448202,2.156464243
1,32.3977356,34.87811279,19.28507996,50.83660844,53.78867987,34.3202051,151.1865105,0.970229096,0.62161608,6.685871699,0.520835604,0.01068816,-0.289356718,-0.43028299,2.904735729,2.198641764
5,39.875,56.31455994,28.94944763,53.12993601,70.01934486,40.8858366,410.1811707,0.945378789,0.531213464,7.957448284,0.461893012,0.010693692,0.087987844,-0.22014055,1.969658863,2.191374626
3,40.54899597,46.72036743,24.99047852,59.26026521,66.96030576,41.29073621,202.8576474,0.973084502,0.610570216,6.794842396,0.544028024,0.010706375,-0.128435447,-0.001890819,2.223482535,2.097577541
0,43.37930298,53.91557312,39.76660156,53.34690318,61.70143867,46.07039993,240.6577274,0.963061036,0.53094302,7.837071385,0.454203127,0.010737247,-0.051602138,-0.118441117,2.356743191,2.008604805
0,26.44065857,28.99665833,15.68212891,52.65063595,57.08824719,32.76575915,148.6008418,0.973536829,0.764628294,4.25176398,0.720478503,0.010750479,0.398407518,-0.192040943,2.548561871,2.026010674
5,31.91169739,41.04110718,15.51049805,56.02668481,71.50152301,28.51472943,160.2625301,0.979077587,0.731101365,4.693277181,0.678366282,0.010753959,0.045697488,-0.031183669,2.075405221,2.021701173
5,33.32667542,46.05105591,13.34524536,53.25351373,70.76359823,23.58430212,167.007181,0.976536306,0.680812138,5.501167903,0.618117847,0.010760577,-0.190523695,-0.007900149,2.234306361,2.192890041
5,25.25634766,30.92938232,16.31065369,47.88330888,56.85176476,31.48093004,199.5249743,0.961873901,0.733306241,4.741558611,0.685883981,0.010768082,0.065061556,-0.343444055,1.992682847,2.384077038
0,32.06393433,39.27519226,19.33517456,54.71718365,66.06216022,34.11814628,125.5635705,0.98195412,0.721934293,4.900419179,0.663595696,0.010773697,0.113710419,0.074674576,2.044458803,2.152468597
4,44.70596313,59.56748962,25.65940857,56.76344065,73.89218322,34.23185765,158.4267493,0.980714136,0.581273232,6.955253271,0.505087953,0.010774908,-0.114297748,-0.115617657,1.991022635,2.03013702
0,42.82113647,58.09545898,39.16123962,53.05380388,69.5652187,47.91597342,169.3881191,0.977974304,0.56820733,7.205663454,0.491270004,0.010787563,-0.095256542,-0.309093686,2.282669432,2.074365433
3,20.41564941,30.47666931,16.20007324,42.7605588,61.76274346,33.98886883,90.38345609,0.983823644,0.789118847,3.844270996,0.742550835,0.01080921,-0.091263563,-0.101949498,2.071122227,2.027863124
0,30.55053711,41.74253845,27.03852844,45.53734567,59.84124644,39.52629927,115.9213498,0.979386859,0.654908763,5.883131225,0.579207733,0.01082068,0.210383996,-0.2020614,2.348069168,2.321492324
0,36.28297424,44.48457336,24.02552795,56.22914262,67.68377584,38.76794496,124.9876616,0.983125866,0.68289166,5.592116131,0.60685122,0.010821164,0.293529312,-0.128651871,2.694288644,2.148693196
5,30.61578369,44.76565552,17.1703186,46.90447079,65.98591081,27.60670353,167.7433527,0.972987037,0.656165272,5.918723292,0.586705839,0.010825192,-0.01731679,-0.001845542,2.253003079,2.246836624
4,44.1053772,53.1008606,27.43447876,61.08139614,71.53143061,40.49167324,241.6187952,0.971229455,0.592330941,7.030045653,0.523772826,0.01083865,0.008070432,-0.089202878,2.060720674,1.904701331
9,40.58953857,48.05380249,22.61940002,60.45286005,70.81964849,34.00652109,64.69711794,0.991980191,0.706163807,5.264946941,0.615398534,0.010841628,0.147516064,-0.134145704,2.205512391,2.145011454
1,39.09399414,50.07225037,31.87117004,51.05717629,60.13172223,42.17958934,198.4506153,0.967055362,0.538817325,7.8899382,0.44533667,0.010846491,-0.174225752,-0.222945922,2.255726308,2.215033889
